comparison,interpretation,keyword,period_a,period_b,tfidf_a,tfidf_b,delta_b_minus_a,pct_change_b_vs_a,abs_delta,rank_abs_delta
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,박씨,park_2013_2017,moon_pre_covid_2017_2019,0.001100596652886337,0.0008876958668706248,-0.00021290078601571207,-19.344124430814453,0.00021290078601571207,1472.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,양자,park_2013_2017,moon_pre_covid_2017_2019,0.000728432946832179,0.0009412810047002895,0.00021284805786811055,29.219993246289537,0.00021284805786811055,1473.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,한수원,park_2013_2017,moon_pre_covid_2017_2019,0.0007321490782350721,0.0005196336856172686,-0.00021251539261780354,-29.026246011276264,0.00021251539261780354,1474.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,청사,park_2013_2017,moon_pre_covid_2017_2019,0.001477687781866659,0.0012653938942604106,-0.00021229388760624838,-14.366626713125589,0.00021229388760624838,1475.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,상무,park_2013_2017,moon_pre_covid_2017_2019,0.002039596334326509,0.002251873346630008,0.0002122770123034988,10.40779534316992,0.0002122770123034988,1476.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,백화점,park_2013_2017,moon_pre_covid_2017_2019,0.0016500259140750898,0.0014379333272176544,-0.00021209258685743536,-12.853894296340329,0.00021209258685743536,1477.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공채,park_2013_2017,moon_pre_covid_2017_2019,0.001081622146612921,0.0008699444323215765,-0.00021167771429134446,-19.570393871298695,0.00021167771429134446,1478.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,기업가,park_2013_2017,moon_pre_covid_2017_2019,0.001073860832848701,0.0008622230809270353,-0.00021163775192166575,-19.708117239013216,0.00021163775192166575,1479.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,대표가,park_2013_2017,moon_pre_covid_2017_2019,0.001519766528088409,0.0013082498844813344,-0.00021151664360707467,-13.917706417256358,0.00021151664360707467,1480.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,기독교,park_2013_2017,moon_pre_covid_2017_2019,0.0009038081420536102,0.0006923662789435392,-0.00021144186311007097,-23.39455170536947,0.00021144186311007097,1481.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,농산물,park_2013_2017,moon_pre_covid_2017_2019,0.0015396798140127142,0.0013285176033321449,-0.00021116221068056933,-13.714683323037033,0.00021116221068056933,1482.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,마이너스,park_2013_2017,moon_pre_covid_2017_2019,0.0007810806013892925,0.000991638299334934,0.0002105576979456415,26.957230479303508,0.0002105576979456415,1483.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,전례,park_2013_2017,moon_pre_covid_2017_2019,0.0007110623830732965,0.0009215407622159239,0.0002104783791426274,29.600550409222144,0.0002104783791426274,1484.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,전반적,park_2013_2017,moon_pre_covid_2017_2019,0.0012466689553664342,0.0014570609000826818,0.0002103919447162476,16.876328219339268,0.0002103919447162476,1485.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,등의,park_2013_2017,moon_pre_covid_2017_2019,0.001618249920371703,0.0014078822113749894,-0.0002103677089967137,-12.999704578906663,0.0002103677089967137,1486.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,소집,park_2013_2017,moon_pre_covid_2017_2019,0.0010266159207905055,0.0012369765283947788,0.00021036060760427325,20.490682381225227,0.00021036060760427325,1487.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,예약,park_2013_2017,moon_pre_covid_2017_2019,0.0010052511885060083,0.001215551580199811,0.00021030039169380268,20.920183343065577,0.00021030039169380268,1488.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,칭찬,park_2013_2017,moon_pre_covid_2017_2019,0.0012707874036119065,0.0010604987761909717,-0.00021028862742093475,-16.54789989444655,0.00021028862742093475,1489.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,채택,park_2013_2017,moon_pre_covid_2017_2019,0.0028072033551030983,0.0025970067593015364,-0.0002101965958015619,-7.487758071372146,0.0002101965958015619,1490.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,택배,park_2013_2017,moon_pre_covid_2017_2019,0.0004967762243268014,0.0007066685783906069,0.00020989235406380555,42.25088556688435,0.00020989235406380555,1491.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,거대,park_2013_2017,moon_pre_covid_2017_2019,0.0019454541861991443,0.0017357336015535966,-0.00020972058464554773,-10.780032042557691,0.00020972058464554773,1492.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,유가,park_2013_2017,moon_pre_covid_2017_2019,0.0008052330607335753,0.00059559354216988,-0.0002096395185636953,-26.034638763181384,0.0002096395185636953,1493.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,국립,park_2013_2017,moon_pre_covid_2017_2019,0.0014631409740253898,0.0012536896826332846,-0.00020945129139210514,-14.315181866301184,0.00020945129139210514,1494.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,파워,park_2013_2017,moon_pre_covid_2017_2019,0.0010401878610110738,0.0008310493396023237,-0.00020913852140875004,-20.10584138190818,0.00020913852140875004,1495.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,최장,park_2013_2017,moon_pre_covid_2017_2019,0.0007568710319514875,0.0009654171551477789,0.00020854612319629148,27.553719774237372,0.00020854612319629148,1496.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,명칭,park_2013_2017,moon_pre_covid_2017_2019,0.0009567590528349303,0.0011651696319500565,0.0002084105791151262,21.78297435468147,0.0002084105791151262,1497.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,면역,park_2013_2017,moon_pre_covid_2017_2019,0.0002884987019203081,0.0004967610768002283,0.00020826237487992015,72.18832303011484,0.00020826237487992015,1498.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,행정,park_2013_2017,moon_pre_covid_2017_2019,0.004546227724518207,0.00433851741185323,-0.00020771031266497621,-4.5688497200607925,0.00020771031266497621,1499.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,파괴,park_2013_2017,moon_pre_covid_2017_2019,0.0018737157388285974,0.001666068086118984,-0.0002076476527096134,-11.082132065530375,0.0002076476527096134,1500.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,한인,park_2013_2017,moon_pre_covid_2017_2019,0.0010314679158623691,0.0008239895775525688,-0.0002074783383098003,-20.11486107508598,0.0002074783383098003,1501.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,불안감,park_2013_2017,moon_pre_covid_2017_2019,0.0014582689556647665,0.0012510417577464347,-0.00020722719791833183,-14.210492317849916,0.00020722719791833183,1502.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,임용,park_2013_2017,moon_pre_covid_2017_2019,0.001542894024238591,0.0013356695662992365,-0.0002072244579393544,-13.43089380630782,0.0002072244579393544,1503.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,파기,park_2013_2017,moon_pre_covid_2017_2019,0.0008815437153589363,0.001088604862552582,0.00020706114719364576,23.488471823469027,0.00020706114719364576,1504.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,습관,park_2013_2017,moon_pre_covid_2017_2019,0.0008401872221276575,0.0006332200122374972,-0.00020696720989016022,-24.63346316622675,0.00020696720989016022,1505.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,오염,park_2013_2017,moon_pre_covid_2017_2019,0.0010656949029892073,0.0012726521888395481,0.0002069572858503408,19.419937664132448,0.0002069572858503408,1506.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,직업,park_2013_2017,moon_pre_covid_2017_2019,0.002391756879527569,0.0021848705140786605,-0.00020688636544890842,-8.649974720247219,0.00020688636544890842,1507.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,고인,park_2013_2017,moon_pre_covid_2017_2019,0.0011077850828684615,0.0013144398931267034,0.00020665481025824192,18.654774599702762,0.00020665481025824192,1508.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,설정,park_2013_2017,moon_pre_covid_2017_2019,0.0017986077102724724,0.0020052587185840094,0.00020665100831153698,11.489498634487187,0.00020665100831153698,1509.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,효율성,park_2013_2017,moon_pre_covid_2017_2019,0.0010536320542180832,0.000847061936251766,-0.00020657011796631727,-19.60552710401509,0.00020657011796631727,1510.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,특히,park_2013_2017,moon_pre_covid_2017_2019,0.0021326696598481815,0.001926117908401878,-0.00020655175144630353,-9.685126362280004,0.00020655175144630353,1511.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,손상,park_2013_2017,moon_pre_covid_2017_2019,0.0012920195658864759,0.0010855061134645051,-0.00020651345242197073,-15.98377128911964,0.00020651345242197073,1512.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,도덕,park_2013_2017,moon_pre_covid_2017_2019,0.0010411978900507317,0.0008347776503916124,-0.00020642023965911928,-19.82526488303406,0.00020642023965911928,1513.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,탈락,park_2013_2017,moon_pre_covid_2017_2019,0.001657883786818875,0.001451635124536894,-0.00020624866228198101,-12.440477669289967,0.00020624866228198101,1514.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,건설사,park_2013_2017,moon_pre_covid_2017_2019,0.001152697801477576,0.0013588674195063853,0.0002061696180288093,17.885834237259107,0.0002061696180288093,1515.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,최신,park_2013_2017,moon_pre_covid_2017_2019,0.0011541794816087852,0.001360280090818594,0.00020610060920980876,17.856894226063496,0.00020610060920980876,1516.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,유형,park_2013_2017,moon_pre_covid_2017_2019,0.0013272131214552203,0.0011211921611189125,-0.00020602096033630777,-15.522824255264783,0.00020602096033630777,1517.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,대변,park_2013_2017,moon_pre_covid_2017_2019,0.0020806605402658184,0.0018749107792280198,-0.00020574976103779861,-9.888675113313424,0.00020574976103779861,1518.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,추억,park_2013_2017,moon_pre_covid_2017_2019,0.0012996313943161775,0.001093897561445146,-0.00020573383287103152,-15.830167982305612,0.00020573383287103152,1519.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,것이,park_2013_2017,moon_pre_covid_2017_2019,0.0018286651412564045,0.001623149863816309,-0.0002055152774400955,-11.23854076962904,0.0002055152774400955,1520.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,판교,park_2013_2017,moon_pre_covid_2017_2019,0.0007460746418297623,0.0009515038013979863,0.000205429159568224,27.53466584313938,0.000205429159568224,1521.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,액수,park_2013_2017,moon_pre_covid_2017_2019,0.000988986275544638,0.0007835833304390013,-0.0002054029451056367,-20.7690389831265,0.0002054029451056367,1522.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,후보가,park_2013_2017,moon_pre_covid_2017_2019,0.0005323093669206724,0.00032716172267767944,-0.00020514764424299292,-38.53917608659423,0.00020514764424299292,1523.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,막판,park_2013_2017,moon_pre_covid_2017_2019,0.0013857861352380679,0.0011808049758054622,-0.0002049811594326057,-14.79168785285844,0.0002049811594326057,1524.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,비결,park_2013_2017,moon_pre_covid_2017_2019,0.0011248598970609066,0.0009199885583159838,-0.00020487133874492287,-18.213053846103104,0.00020487133874492287,1525.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,휴식,park_2013_2017,moon_pre_covid_2017_2019,0.0008245065827771354,0.0010292555212850106,0.0002047489385078752,24.83290525325241,0.0002047489385078752,1526.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,국채,park_2013_2017,moon_pre_covid_2017_2019,0.0006045528710005453,0.0008090300115072887,0.0002044771405067434,33.8228714666974,0.0002044771405067434,1527.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공공기관,park_2013_2017,moon_pre_covid_2017_2019,0.003014536657474846,0.002810090747420658,-0.00020444591005418797,-6.782001126018615,0.00020444591005418797,1528.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,참여연대,park_2013_2017,moon_pre_covid_2017_2019,0.0006531217585609829,0.0008573985397103037,0.00020427678114932077,31.27698296247271,0.00020427678114932077,1529.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,대대적,park_2013_2017,moon_pre_covid_2017_2019,0.0012600800602569353,0.0010558677737421535,-0.0002042122865147818,-16.20629458045246,0.0002042122865147818,1530.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,미술관,park_2013_2017,moon_pre_covid_2017_2019,0.000985421177560376,0.0007812975595150995,-0.00020412361804527637,-20.714352674115315,0.00020412361804527637,1531.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,노벨,park_2013_2017,moon_pre_covid_2017_2019,0.0012131522675260012,0.0010095781332866481,-0.00020357413423935313,-16.78059215555066,0.00020357413423935313,1532.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,전투,park_2013_2017,moon_pre_covid_2017_2019,0.0013783764123755842,0.0011750832471321359,-0.00020329316524344827,-14.748740867748856,0.00020329316524344827,1533.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,참여,park_2013_2017,moon_pre_covid_2017_2019,0.009609330165319273,0.009812593830330816,0.00020326366501154276,2.115274025500083,0.00020326366501154276,1534.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,보조,park_2013_2017,moon_pre_covid_2017_2019,0.000838474289269222,0.0010415074701638138,0.00020303318089459176,24.21459828798647,0.00020303318089459176,1535.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,스크린,park_2013_2017,moon_pre_covid_2017_2019,0.0009728348073196798,0.0011758548172682596,0.00020302000994857987,20.86890892688487,0.00020302000994857987,1536.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,경영진,park_2013_2017,moon_pre_covid_2017_2019,0.0013477429414161407,0.0015496810754022515,0.00020193813398611087,14.983431022382089,0.00020193813398611087,1537.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,사무소,park_2013_2017,moon_pre_covid_2017_2019,0.001266002617482289,0.0014678273184692671,0.00020182470098697807,15.9418865490459,0.00020182470098697807,1538.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,개발,park_2013_2017,moon_pre_covid_2017_2019,0.0009496383846032168,0.0011513155851959407,0.0002016772005927239,21.237262926876085,0.0002016772005927239,1539.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,광역,park_2013_2017,moon_pre_covid_2017_2019,0.0012722861547324706,0.0014739239779538596,0.00020163782322138901,15.848464786900735,0.00020163782322138901,1540.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,않고,park_2013_2017,moon_pre_covid_2017_2019,0.0015795095001669482,0.0013782507269689205,-0.0002012587731980277,-12.741852655951444,0.0002012587731980277,1541.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,일원,park_2013_2017,moon_pre_covid_2017_2019,0.0008652394790466024,0.001066312354038991,0.0002010728749923887,23.238985259196525,0.0002010728749923887,1542.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,원자력,park_2013_2017,moon_pre_covid_2017_2019,0.00155710708856728,0.0013566853679011618,-0.00020042172066611825,-12.871415340516467,0.00020042172066611825,1543.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,부활,park_2013_2017,moon_pre_covid_2017_2019,0.0016369564393794952,0.0014366489266091822,-0.00020030751277031302,-12.236581741065852,0.00020030751277031302,1544.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공급망,park_2013_2017,moon_pre_covid_2017_2019,6.857865527826406e-05,0.00026867131074200906,0.000200092655463745,291.7710396213677,0.000200092655463745,1545.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,이들은,park_2013_2017,moon_pre_covid_2017_2019,0.0010043660960697295,0.000804328832816188,-0.0002000372632535415,-19.916767803724593,0.0002000372632535415,1546.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,출산,park_2013_2017,moon_pre_covid_2017_2019,0.0019407248761865714,0.0021406993410247777,0.00019997446483820624,10.30411199917972,0.00019997446483820624,1547.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,선생님,park_2013_2017,moon_pre_covid_2017_2019,0.0015431809875867664,0.00134322056594977,-0.00019996042163699648,-12.957677890374708,0.00019996042163699648,1548.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,항공기,park_2013_2017,moon_pre_covid_2017_2019,0.001628302327967528,0.0014285590757935089,-0.00019974325217401914,-12.266963495860239,0.00019974325217401914,1549.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,흥미,park_2013_2017,moon_pre_covid_2017_2019,0.0014544879864352167,0.0012550014718494748,-0.00019948651458574188,-13.715239757645605,0.00019948651458574188,1550.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,보험금,park_2013_2017,moon_pre_covid_2017_2019,0.0009590934103145358,0.0007600971633570489,-0.0001989962469574869,-20.74836974348785,0.0001989962469574869,1551.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,권위,park_2013_2017,moon_pre_covid_2017_2019,0.001164389098023345,0.0009663464840517717,-0.00019804261397157318,-17.008284799966635,0.00019804261397157318,1552.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,비대위원장,park_2013_2017,moon_pre_covid_2017_2019,0.0007959823072389062,0.000597977345093568,-0.00019800496214533822,-24.8755481553573,0.00019800496214533822,1553.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,차별화,park_2013_2017,moon_pre_covid_2017_2019,0.0017319103626852242,0.0019297909409484802,0.00019788057826325596,11.425566965050885,0.00019788057826325596,1554.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,지금,park_2013_2017,moon_pre_covid_2017_2019,0.0013575406889292632,0.0011597364966673387,-0.00019780419226192447,-14.570774480280155,0.00019780419226192447,1555.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,포털,park_2013_2017,moon_pre_covid_2017_2019,0.0013956109641065817,0.0011978614300548402,-0.00019774953405174152,-14.16938811299275,0.00019774953405174152,1556.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,카페,park_2013_2017,moon_pre_covid_2017_2019,0.0014763855347862496,0.001673349879296542,0.00019696434451029247,13.340983088052868,0.00019696434451029247,1557.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,선사,park_2013_2017,moon_pre_covid_2017_2019,0.0010294499710721177,0.000833089063042401,-0.00019636090802971665,-19.074351697267733,0.00019636090802971665,1558.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,재선,park_2013_2017,moon_pre_covid_2017_2019,0.0011989527371047883,0.0013950935783214157,0.00019614084121662742,16.359347215826467,0.00019614084121662742,1559.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,다짐,park_2013_2017,moon_pre_covid_2017_2019,0.0014564900273113263,0.0012604775171161755,-0.00019601251019515085,-13.457868335493448,0.00019601251019515085,1560.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,증액,park_2013_2017,moon_pre_covid_2017_2019,0.0005794184954844789,0.0007752996329084478,0.00019588113742396887,33.80650409859345,0.00019588113742396887,1561.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,문항,park_2013_2017,moon_pre_covid_2017_2019,0.0009040244410005569,0.000708433521195698,-0.00019559091980485895,-21.635578744793964,0.00019559091980485895,1562.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,확충,park_2013_2017,moon_pre_covid_2017_2019,0.0013548369453669662,0.001550266148632796,0.00019542920326582973,14.42455521560172,0.00019542920326582973,1563.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,전수,park_2013_2017,moon_pre_covid_2017_2019,0.0007285762925975771,0.0009239943040029223,0.00019541801140534514,26.821900930735143,0.00019541801140534514,1564.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,맞아,park_2013_2017,moon_pre_covid_2017_2019,0.0013096747924223346,0.0011144989424293292,-0.00019517584999300536,-14.902619422949575,0.00019517584999300536,1565.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,공감,park_2013_2017,moon_pre_covid_2017_2019,0.002766350960465806,0.002961373885224678,0.0001950229247588719,7.049825837211681,0.0001950229247588719,1566.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,지식,park_2013_2017,moon_pre_covid_2017_2019,0.002343043570189606,0.00214820157979628,-0.0001948419903933258,-8.315764711859737,0.0001948419903933258,1567.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,춘천,park_2013_2017,moon_pre_covid_2017_2019,0.0008138960341758748,0.0006191959492424925,-0.0001947000849333824,-23.921984720140514,0.0001947000849333824,1568.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,국경,park_2013_2017,moon_pre_covid_2017_2019,0.00101050727133528,0.0012051207880655727,0.00019461351673029262,19.25899221616992,0.00019461351673029262,1569.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,보궐,park_2013_2017,moon_pre_covid_2017_2019,0.0005492042726759986,0.00035495969446686977,-0.00019424457820912884,-35.36836617506121,0.00019424457820912884,1570.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,통장,park_2013_2017,moon_pre_covid_2017_2019,0.0011540144532098452,0.0009602248949424975,-0.0001937895582673477,-16.79264568379796,0.0001937895582673477,1571.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,열풍,park_2013_2017,moon_pre_covid_2017_2019,0.0011710942167625301,0.0009773223039249732,-0.00019377191283755698,-16.54622745668031,0.00019377191283755698,1572.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,감안,park_2013_2017,moon_pre_covid_2017_2019,0.0022168343155295673,0.0020233857171602283,-0.00019344859836933903,-8.72634445498139,0.00019344859836933903,1573.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,당황,park_2013_2017,moon_pre_covid_2017_2019,0.0010443509466204989,0.0008509856013513806,-0.00019336534526911823,-18.515360750602568,0.00019336534526911823,1574.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,추후,park_2013_2017,moon_pre_covid_2017_2019,0.0005804678837555581,0.0007737686124195302,0.00019330072866397213,33.30084817325972,0.00019330072866397213,1575.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,예전,park_2013_2017,moon_pre_covid_2017_2019,0.0019824874048938626,0.0017894070297762897,-0.00019308037511757284,-9.739298955491215,0.00019308037511757284,1576.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,이웃,park_2013_2017,moon_pre_covid_2017_2019,0.0015842974057106698,0.0013912536675778583,-0.00019304373813281155,-12.184816906028937,0.00019304373813281155,1577.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,분배,park_2013_2017,moon_pre_covid_2017_2019,0.000827124176875687,0.0010201321513181416,0.0001930079744424546,23.334824424006992,0.0001930079744424546,1578.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,국회의장,park_2013_2017,moon_pre_covid_2017_2019,0.001189567726361778,0.0009966844438967651,-0.00019288328246501278,-16.214569224648926,0.00019288328246501278,1579.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,고령화,park_2013_2017,moon_pre_covid_2017_2019,0.0011892808885903838,0.0013821349850506866,0.00019285409646030275,16.216025861551216,0.00019285409646030275,1580.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,서부,park_2013_2017,moon_pre_covid_2017_2019,0.0010742828285044128,0.0008814517899284936,-0.00019283103857591923,-17.949745956972368,0.00019283103857591923,1581.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,눈앞,park_2013_2017,moon_pre_covid_2017_2019,0.0011438220276756208,0.0009511637534462539,-0.00019265827422936682,-16.843378564834147,0.00019265827422936682,1582.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,교수님,park_2013_2017,moon_pre_covid_2017_2019,0.0007699718301475392,0.0009625817533338532,0.00019260992318631401,25.015190899828998,0.00019260992318631401,1583.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,중앙은행,park_2013_2017,moon_pre_covid_2017_2019,0.0011031998331376904,0.000910727699667153,-0.00019247213347053742,-17.44671524497185,0.00019247213347053742,1584.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,정지,park_2013_2017,moon_pre_covid_2017_2019,0.001753490489846324,0.0015612137226567295,-0.00019227676718959453,-10.965372683968514,0.00019227676718959453,1585.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,전문의,park_2013_2017,moon_pre_covid_2017_2019,0.0009123974431377319,0.0007201318090594066,-0.00019226563407832528,-21.072574843822924,0.00019226563407832528,1586.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,원고,park_2013_2017,moon_pre_covid_2017_2019,0.001029565947007672,0.000837465962225226,-0.00019209998478244607,-18.65834678592129,0.00019209998478244607,1587.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,앞으로,park_2013_2017,moon_pre_covid_2017_2019,0.0016158521454559354,0.0014237925134421017,-0.0001920596320138337,-11.885965714990673,0.0001920596320138337,1588.0
government_change_pre_covid,문재인 전기에서 이미 나타난 정부교체 관련 변화,다음,park_2013_2017,moon_pre_covid_2017_2019,0.0014869837252940268,0.0016789518230546565,0.0001919680977606297,12.909899045644979,0.0001919680977606297,1589.0
