keyword,tfidf_park,tfidf_moon,importance,delta_moon_minus_park,pct_change_moon_vs_park,condition
장소,0.0023614029147193166,0.0029065148034750285,0.005267917718194345,0.0005451118887557119,23.084238837763333,original_base
식품,0.002554336759515346,0.0027049937049197746,0.00525933046443512,0.00015065694540442867,5.898084692365073,original_base
품질,0.0025709133767550783,0.002682689904377288,0.0052536032811323664,0.00011177652762220987,4.34773604715109,original_base
직장,0.00241974647617011,0.0028304150040671726,0.005250161480237282,0.00041066852789706275,16.971551852285558,original_base
비상,0.0025017337933199374,0.0027325814100738555,0.005234315203393793,0.00023084761675391807,9.227505235382004,original_base
정치적,0.002607450691121367,0.002622166778235977,0.0052296174693573436,1.4716087114609918e-05,0.5643860175273757,original_base
복귀,0.0026162074747680735,0.0026061896217675373,0.005222397096535611,-1.0017853000536276e-05,-0.3829150821237661,original_base
상대적,0.002568640374190093,0.002638202057691432,0.005206842431881525,6.956168350133896e-05,2.708112984608527,original_base
일상,0.0018578841768311408,0.0033456423594501925,0.0052035265362813336,0.0014877581826190517,80.07809104422287,original_base
무기,0.0026092886522366787,0.002578396902390184,0.005187685554626863,-3.08917498464947e-05,-1.1839146205619808,original_base
현직,0.0024196575384386604,0.0027637634886649412,0.005183421027103601,0.00034410595022628084,14.22126663628288,original_base
부사장,0.0027403550057423466,0.002424323475333492,0.005164678481075839,-0.00031603153040885446,-11.532503261315346,original_base
이틀,0.0022873030404568133,0.0028755852439882384,0.005162888284445052,0.0005882822035314251,25.719469310631226,original_base
이어,0.002481138341648901,0.0026802296158131155,0.005161367957462016,0.00019909127416421453,8.024190784617982,original_base
교류,0.002593720790303452,0.0025674268177143327,0.005161147608017785,-2.62939725891192e-05,-1.0137549379801571,original_base
한다,0.0026189164636610477,0.0025226421875636246,0.005141558651224672,-9.627427609742306e-05,-3.6761109960276808,original_base
성향,0.0024437952441027444,0.002697640805422118,0.005141436049524863,0.00025384556131937373,10.387349837591438,original_base
악화,0.0023340189065045747,0.002805003601672049,0.005139022508176624,0.0004709846951674742,20.179129391578947,original_base
공동체,0.002847976950760745,0.0022851977757340205,0.005133174726494766,-0.0005627791750267247,-19.76066466676974,original_base
인프라,0.0019344245923100345,0.0031908689383346642,0.005125293530644699,0.0012564443460246297,64.95183896128098,original_base
허가,0.0020727191724821954,0.0030503262364179047,0.0051230454089001,0.0009776070639357093,47.16543740775896,original_base
형성,0.002616507614104838,0.002501402929982005,0.005117910544086843,-0.00011510468412283302,-4.399172526857437,original_base
충돌,0.002370370357404194,0.002713749760178597,0.005084120117582791,0.0003433794027744028,14.486318633786812,original_base
유권자,0.002512348289735033,0.002559506643859013,0.0050718549335940465,4.7158354123979975e-05,1.877062759039415,original_base
제조,0.0020547172395884235,0.0030165918643719624,0.005071309103960386,0.0009618746247835389,46.81299237924388,original_base
외교부,0.002117683716971694,0.0029522595641051446,0.005069943281076838,0.0008345758471334508,39.40984389901725,original_base
고등학교,0.0028091060553541818,0.002258217587289535,0.005067323642643716,-0.0005508884680646467,-19.610810599857857,original_base
지분,0.002298195979725589,0.0027653941995843426,0.005063590179309931,0.00046719821985875343,20.328911197318263,original_base
아이디어,0.002739042350611887,0.002309174003881223,0.00504821635449311,-0.00042986834673066406,-15.69411099593381,original_base
돌파,0.0022468475575569357,0.0027942099492812063,0.0050410575068381425,0.0005473623917242707,24.36134974459211,original_base
반복,0.002369998975403509,0.0026710377381330115,0.00504103671353652,0.0003010387627295024,12.702062990480762,original_base
상담,0.0024793038861299866,0.00256155813273342,0.005040862018863407,8.225424660343334e-05,3.31763472253602,original_base
유리,0.002524570379944321,0.0025154255811626093,0.00503999596110693,-9.144798781711774e-06,-0.36223188128799405,original_base
주자,0.00227366733698613,0.002735664526002474,0.005009331862988604,0.0004619971890163438,20.319471608751098,original_base
관측,0.002190987433906644,0.002817475677283439,0.005008463111190083,0.000626488243376795,28.59387660931191,original_base
지방선거,0.0022756557408379094,0.002723351682083525,0.004999007422921434,0.00044769594124561543,19.673271893083935,original_base
해명,0.002166973764190739,0.0028309179856814276,0.004997891749872167,0.0006639442214906887,30.639236730152113,original_base
채택,0.0027316856304221405,0.0022657729832951993,0.00499745861371734,-0.0004659126471269412,-17.055866236516444,original_base
고교,0.0028161250520856943,0.0021776380528600674,0.004993763104945762,-0.0006384869992256269,-22.67253717134284,original_base
느낌,0.0027122993445680157,0.002275941829433428,0.0049882411740014435,-0.00043635751513458783,-16.088103107368703,original_base
리더십,0.0028181614115014996,0.0021680242062376404,0.00498618561773914,-0.0006501372052638591,-23.069551751383536,original_base
요인,0.002342015265633735,0.0026322410949420464,0.004974256360575781,0.00029022582930831155,12.392140801429756,original_base
각국,0.0023647217110085396,0.0026078309028396635,0.004972552613848203,0.00024310919183112394,10.280668152170824,original_base
교통,0.0023069454728356187,0.002664847470542261,0.00497179294337788,0.00035790199770664244,15.514107373622554,original_base
모두,0.0025972984246795906,0.0023712927233881928,0.004968591148067783,-0.00022600570129139783,-8.701568489161135,original_base
통일부,0.002276372109521581,0.0026913919103983323,0.004967764019919913,0.0004150198008767512,18.23163265534714,original_base
접촉,0.0023052590318183336,0.0026597321750566655,0.004964991206874999,0.0003544731432383319,15.376716383960195,original_base
불만,0.0024192680039292406,0.0025184433504551592,0.0049377113543843994,9.91753465259186e-05,4.0993947906905515,original_base
완성,0.002140382972647859,0.002794842145564006,0.004935225118211865,0.0006544591729161467,30.57673235488871,original_base
일주일,0.0020414589392367425,0.002893654567900253,0.004935113507136995,0.0008521956286635106,41.74444130539937,original_base
부작용,0.002229918086580742,0.002701804395026089,0.004931722481606831,0.0004718863084453469,21.161598324399282,original_base
