단어,log_odds_z,강화_정부
인공지능은,1.1268293078482845,문재인정부
국제특허,1.1265778427821043,문재인정부
시험지를,1.1265778427821043,문재인정부
최재철,1.1265778427821043,문재인정부
성적표,1.1264024861027158,문재인정부
일레븐,1.1264013479539101,문재인정부
소모량,1.1263230213649176,문재인정부
가시광선,1.1263138024424435,문재인정부
출마하지,1.1260628209719656,문재인정부
대출도,1.1255484344246451,문재인정부
인지도가,1.1255484344246451,문재인정부
기업평가,1.1255484344246451,문재인정부
간호대,1.1255354062832301,문재인정부
다운증후군,1.125515605918304,문재인정부
투입된다,1.125515605918304,문재인정부
예비소집,1.125515605918304,문재인정부
산림자원,1.125515605918304,문재인정부
년만이다,1.1252780852979407,문재인정부
상담심리학,1.1252780852979407,문재인정부
스타틴,1.1252780852979407,문재인정부
경북지역,1.124983518962012,문재인정부
법무법,1.1248123655803401,문재인정부
박상욱,1.1247337352988533,문재인정부
명희,1.124680634243138,문재인정부
공동체로,1.124680634243138,문재인정부
수평적인,1.124680634243138,문재인정부
절대평가가,1.124680634243138,문재인정부
도널트,1.124680634243138,문재인정부
일직,1.124680634243138,문재인정부
바이오업체,1.124680634243138,문재인정부
제각각인,1.124680634243138,문재인정부
국가기념일로,1.124680634243138,문재인정부
청서,1.124680634243138,문재인정부
지휘부가,1.124680634243138,문재인정부
산발적으로,1.124680634243138,문재인정부
법사위를,1.124680634243138,문재인정부
신성약품,1.124680634243138,문재인정부
필법,1.124680634243138,문재인정부
소비전력량,1.124680634243138,문재인정부
지복,1.124680634243138,문재인정부
애도했다,1.124680634243138,문재인정부
주거부담,1.124680634243138,문재인정부
달의,1.1245918122561487,문재인정부
카우프만,1.1245918122561487,문재인정부
군부에,1.1245918122561487,문재인정부
중요하다며,1.1245918122561487,문재인정부
도스,1.124254087164599,문재인정부
이어졌습니다,1.1239849601275882,문재인정부
정부광고,1.1239623454075638,문재인정부
규탄했다,1.1239623454075638,문재인정부
우두,1.1239623454075638,문재인정부
확인제,1.1239623454075638,문재인정부
실천들,1.1239623454075638,문재인정부
외벽에,1.1239623454075638,문재인정부
주요도시,1.1239623454075638,문재인정부
가야할,1.1239623454075638,문재인정부
창업자는,1.1239623454075638,문재인정부
기업사,1.1239623454075638,문재인정부
오창읍,1.1238412496771308,문재인정부
추이를,1.1238412496771308,문재인정부
소재의,1.1238412496771308,문재인정부
인증식,1.1237122799190207,문재인정부
임박했다는,1.1237122799190207,문재인정부
화포,1.1235304975302807,문재인정부
본사의,1.1235304975302807,문재인정부
격침,1.1233993520819787,문재인정부
강군,1.1232747621192034,문재인정부
편성,1.1232089851884377,문재인정부
속도로,1.123156238704871,문재인정부
디바,1.1230121670645878,문재인정부
위축될,1.1229144516070126,문재인정부
단디,1.1229144516070126,문재인정부
시흥시청,1.1229144516070126,문재인정부
히긴스,1.1229144516070126,문재인정부
정신병동,1.1229144516070126,문재인정부
증명했다,1.1228649776367634,문재인정부
순천고,1.1228649776367634,문재인정부
앞장섰던,1.1228649776367634,문재인정부
애리조나대,1.1228649776367634,문재인정부
추념식에,1.1228649776367634,문재인정부
직주근접성,1.1228649776367634,문재인정부
사용자를,1.1228649776367634,문재인정부
시아버지,1.1228242232441605,문재인정부
콜라겐,1.1223883467261861,문재인정부
여년간,1.1223504137561768,문재인정부
곡창지대,1.1222032801948691,문재인정부
고급감,1.1222032801948691,문재인정부
의용소방대원,1.1222032801948691,문재인정부
도시락을,1.1222032801948691,문재인정부
비트,1.1220874099654772,문재인정부
구속해,1.1219704306178762,문재인정부
그랑시티자이,1.1219704306178762,문재인정부
홈텍스,1.1219704306178762,문재인정부
안정이,1.1219704306178762,문재인정부
상생하는,1.1219704306178762,문재인정부
양세찬,1.1219704306178762,문재인정부
긴장하는,1.1219704306178762,문재인정부
수급자격,1.1219704306178762,문재인정부
설리반,1.1219704306178762,문재인정부
시설자금,1.1219704306178762,문재인정부
이뤄졌던,1.1219704306178762,문재인정부
대상별,1.1219704306178762,문재인정부
조개,1.1218119521866539,문재인정부
알아,1.1217335692425354,문재인정부
정치경력,1.1215840884859754,문재인정부
남양뉴타운,1.1215840884859754,문재인정부
운동처방사,1.1215840884859754,문재인정부
매매대금,1.1215840884859754,문재인정부
만들며,1.1215840884859754,문재인정부
함영준,1.121571755796409,문재인정부
두고는,1.121571755796409,문재인정부
독립정신,1.121571755796409,문재인정부
명예회장이,1.121426623443497,문재인정부
반영구적,1.121426623443497,문재인정부
소상공,1.121426623443497,문재인정부
갓세븐,1.1213679961092435,문재인정부
선정한다,1.1213679961092435,문재인정부
충전시간,1.1213679961092435,문재인정부
압착,1.121285853347227,문재인정부
외향적,1.121285853347227,문재인정부
승정원,1.121285853347227,문재인정부
기타소득세,1.1212645383982365,문재인정부
모마,1.1212645383982365,문재인정부
파견할,1.1212645383982365,문재인정부
정보보호관리체계,1.1212645383982365,문재인정부
안동지청,1.1212645383982365,문재인정부
어반자카파,1.1212645383982365,문재인정부
파헤쳐,1.1212645383982365,문재인정부
펜을,1.1212645383982365,문재인정부
직권을,1.1212645383982365,문재인정부
서울고등법원장,1.1212645383982365,문재인정부
정영숙,1.1210626039907199,문재인정부
뉴웨이브,1.1210626039907199,문재인정부
미디움,1.1210626039907199,문재인정부
대한체육회가,1.1210626039907199,문재인정부
르펜,1.1210147190534911,문재인정부
스마,1.120734369533096,문재인정부
오늘부터는,1.120734369533096,문재인정부
김영자,1.120734369533096,문재인정부
방콕포스트,1.120734369533096,문재인정부
권명호,1.120734369533096,문재인정부
진행하기,1.120734369533096,문재인정부
주주들이,1.120734369533096,문재인정부
전반에서,1.120644997712404,문재인정부
림프구,1.120644997712404,문재인정부
핵활동,1.120644997712404,문재인정부
별도의,1.1205446947849367,문재인정부
바뀔까,1.1203680955805086,문재인정부
내부위원,1.1203680955805086,문재인정부
무지개색,1.1203680955805086,문재인정부
유두석,1.1203680955805086,문재인정부
취소해야,1.1203680955805086,문재인정부
변제금,1.1203680955805086,문재인정부
민항,1.1203680955805086,문재인정부
집계돼,1.1203379274924226,문재인정부
탄핵과,1.1203379274924226,문재인정부
홍위병들,1.1203379274924226,문재인정부
자누지,1.1203379274924226,문재인정부
시장선거,1.1203379274924226,문재인정부
보궐선거의,1.1201548761341724,문재인정부
영국대사,1.1201548761341724,문재인정부
국제금융협회,1.1201548761341724,문재인정부
검색하면,1.1201548761341724,문재인정부
금융위원회의,1.1201548761341724,문재인정부
망아지,1.1201548761341724,문재인정부
국제노선,1.1201548761341724,문재인정부
내줄,1.1201548761341724,문재인정부
얼간이,1.1201548761341724,문재인정부
항공사가,1.1201548761341724,문재인정부
애월,1.1201485865560898,문재인정부
방치해,1.1201485865560898,문재인정부
장영진,1.1201485865560898,문재인정부
울주세계산악영화제,1.1201485865560898,문재인정부
기동훈련,1.1201485865560898,문재인정부
은행권이,1.1200847580057627,문재인정부
도입도,1.1200847580057627,문재인정부
강남아파트,1.1200847580057627,문재인정부
납세자보호담당관,1.1200847580057627,문재인정부
김성순,1.1200847580057627,문재인정부
온오프,1.1200847580057627,문재인정부
부제가,1.1200847580057627,문재인정부
준공을,1.1200847580057627,문재인정부
전략상,1.1200847580057627,문재인정부
견제심리,1.1200847580057627,문재인정부
김학순,1.119995327270779,문재인정부
평창군,1.1198262796030984,문재인정부
비거리,1.1198133655829223,문재인정부
전주시의회,1.1196407944683433,문재인정부
경호상,1.1196407944683433,문재인정부
산란기,1.1196407944683433,문재인정부
도심에,1.1194720580119946,문재인정부
먹거리가,1.119293692395365,문재인정부
갯녹음,1.119293692395365,문재인정부
북한행,1.119293692395365,문재인정부
슈팅게임,1.119293692395365,문재인정부
전속모델,1.119293692395365,문재인정부
환경에서도,1.119293692395365,문재인정부
두둔하는,1.119293692395365,문재인정부
검진기관,1.119293692395365,문재인정부
철수권고,1.119293692395365,문재인정부
측에선,1.119293692395365,문재인정부
수리산,1.119293692395365,문재인정부
사망이,1.119293692395365,문재인정부
자치구에,1.119293692395365,문재인정부
프로퍼블리카,1.119293692395365,문재인정부
취향과,1.119293692395365,문재인정부
완충녹지,1.119293692395365,문재인정부
전자출입,1.119293692395365,문재인정부
세우겠다,1.119293692395365,문재인정부
추가수사,1.119293692395365,문재인정부
편리함을,1.119293692395365,문재인정부
밀폐공간,1.119293692395365,문재인정부
주거편의성,1.119293692395365,문재인정부
허용한다,1.119293692395365,문재인정부
조오련,1.119293692395365,문재인정부
고도정수처리시설,1.119293692395365,문재인정부
랜드마크시티,1.119293692395365,문재인정부
하이난항공,1.119293692395365,문재인정부
냈으나,1.119293692395365,문재인정부
아래를,1.119293692395365,문재인정부
밀착취재,1.119293692395365,문재인정부
테이스팅,1.118733663628672,문재인정부
호흡곤란,1.1187145272430625,문재인정부
예정대로,1.1187145272430625,문재인정부
반환점을,1.1185698704464069,문재인정부
명이다,1.1179745643809404,문재인정부
나오지만,1.1179440298449559,문재인정부
성능과,1.1179440298449559,문재인정부
공공언어,1.1177391086834845,문재인정부
경제상,1.1177391086834845,문재인정부
당선을,1.1176223971565065,문재인정부
돕기,1.1172172283687185,문재인정부
외교원,1.1171744938110537,문재인정부
조성에,1.1171532921036504,문재인정부
유화적인,1.117026167634712,문재인정부
헌법개정특별위원회,1.117026167634712,문재인정부
반납분,1.117026167634712,문재인정부
연장한다,1.117026167634712,문재인정부
비정규군,1.117026167634712,문재인정부
설립일,1.117026167634712,문재인정부
일환인,1.117026167634712,문재인정부
대기령,1.117026167634712,문재인정부
가축질병,1.117026167634712,문재인정부
수출된,1.117026167634712,문재인정부
관보를,1.117026167634712,문재인정부
증권투자,1.117026167634712,문재인정부
전달받았다,1.117026167634712,문재인정부
단기이익,1.117026167634712,문재인정부
청담점,1.117026167634712,문재인정부
원세개,1.117026167634712,문재인정부
수다이리,1.117026167634712,문재인정부
이송됐다,1.117026167634712,문재인정부
독성을,1.117026167634712,문재인정부
엄정하고,1.117026167634712,문재인정부
아동수,1.117026167634712,문재인정부
새가슴,1.117026167634712,문재인정부
김달원,1.117026167634712,문재인정부
시세정보,1.117026167634712,문재인정부
아이돌을,1.117026167634712,문재인정부
라프로익,1.117026167634712,문재인정부
확장된,1.117026167634712,문재인정부
야간근로수당,1.117026167634712,문재인정부
서산시장,1.117026167634712,문재인정부
창조관,1.117026167634712,문재인정부
살포에,1.117026167634712,문재인정부
청산의,1.117026167634712,문재인정부
실향,1.117026167634712,문재인정부
비영리단체인,1.117026167634712,문재인정부
신기능,1.117026167634712,문재인정부
박연수,1.117026167634712,문재인정부
기자간담회를,1.1167973022649609,문재인정부
온고지신,1.1167233295726495,문재인정부
후발주자들,1.1167233295726495,문재인정부
기획재정부에,1.116428483207724,문재인정부
수인,1.1164111262345953,문재인정부
대전시청,1.1162408542838178,문재인정부
대한전선,1.1161906970726676,문재인정부
사업비를,1.1161906970726676,문재인정부
진흥왕,1.116041641434413,문재인정부
식량안보,1.116041641434413,문재인정부
소신발언,1.1158682806755398,문재인정부
득표율을,1.1158682806755398,문재인정부
경영지원본부장,1.115703338281743,문재인정부
소명절차,1.1148863306175962,문재인정부
일월오봉도,1.1148863306175962,문재인정부
상관모욕,1.1148863306175962,문재인정부
김정신,1.1148863306175962,문재인정부
근육맨,1.1148863306175962,문재인정부
플랫폼사업,1.1148863306175962,문재인정부
고승일,1.1148863306175962,문재인정부
초인플레이션,1.1148863306175962,문재인정부
무노조경영,1.1148863306175962,문재인정부
예천읍,1.1148863306175962,문재인정부
특별사법경찰제도,1.1148863306175962,문재인정부
정점인,1.1148863306175962,문재인정부
동부산대,1.1148863306175962,문재인정부
차단책,1.1148863306175962,문재인정부
사망통계,1.1148863306175962,문재인정부
치킨프랜차이즈,1.1148863306175962,문재인정부
벰바,1.1148863306175962,문재인정부
흔들림없이,1.1148863306175962,문재인정부
당부드린다,1.1148863306175962,문재인정부
군율,1.1148863306175962,문재인정부
용기의,1.1148863306175962,문재인정부
열차로,1.1148863306175962,문재인정부
싱가포르서,1.1148863306175962,문재인정부
성백유,1.1148863306175962,문재인정부
정지인,1.1148863306175962,문재인정부
초선의원들이,1.1148863306175962,문재인정부
영업할,1.1148863306175962,문재인정부
질책한,1.1148863306175962,문재인정부
골딘,1.1148863306175962,문재인정부
개선됐다는,1.1148863306175962,문재인정부
용인세브란스,1.1148863306175962,문재인정부
시대순,1.1148863306175962,문재인정부
맥락막,1.1148863306175962,문재인정부
지명자에,1.1148863306175962,문재인정부
한은도,1.1148863306175962,문재인정부
엔피아르,1.1148863306175962,문재인정부
뉴월드,1.1148863306175962,문재인정부
김승근,1.1148863306175962,문재인정부
참모들을,1.1148863306175962,문재인정부
태양광시설,1.1148863306175962,문재인정부
아시아영화,1.1148863306175962,문재인정부
이재평,1.1148863306175962,문재인정부
택시기사의,1.1148863306175962,문재인정부
사천공항,1.1148863306175962,문재인정부
인과율,1.1148863306175962,문재인정부
체크하고,1.1148863306175962,문재인정부
박주경,1.1148863306175962,문재인정부
신고했지만,1.1148863306175962,문재인정부
건강용품,1.1148863306175962,문재인정부
반발했지만,1.1148863306175962,문재인정부
나비기금,1.1148863306175962,문재인정부
최지석,1.1148863306175962,문재인정부
강해져,1.1148863306175962,문재인정부
육성한,1.1148863306175962,문재인정부
크로싱,1.1148863306175962,문재인정부
에어돔,1.1148863306175962,문재인정부
결정까지,1.1148863306175962,문재인정부
합력,1.1148863306175962,문재인정부
총결,1.1148863306175962,문재인정부
공동학위제,1.1148863306175962,문재인정부
시민참여예산제,1.1148863306175962,문재인정부
은여우,1.1148863306175962,문재인정부
관창,1.1148863306175962,문재인정부
공민당,1.1148863306175962,문재인정부
군산을,1.1148863306175962,문재인정부
개헌으로,1.1148863306175962,문재인정부
농해수,1.1148863306175962,문재인정부
날아오른,1.1148863306175962,문재인정부
내원객,1.1148863306175962,문재인정부
채용기회,1.1148863306175962,문재인정부
재판에는,1.1148863306175962,문재인정부
외부감사인,1.1146283482619554,문재인정부
인사위원회,1.1145625623224886,문재인정부
대통,1.1145545389373852,문재인정부
통치기,1.1145004542401027,문재인정부
경남지사에,1.1145004542401027,문재인정부
미용기기,1.1145004542401027,문재인정부
부정합격,1.1145004542401027,문재인정부
완성차업계,1.1145004542401027,문재인정부
불타,1.1145004542401027,문재인정부
박주형,1.1145004542401027,문재인정부
참모가,1.1145004542401027,문재인정부
신동화,1.1145004542401027,문재인정부
카페의,1.1145004542401027,문재인정부
합가,1.1145004542401027,문재인정부
재확립,1.1145004542401027,문재인정부
장윤선,1.1145004542401027,문재인정부
민항국,1.1145004542401027,문재인정부
위반이라고,1.1145004542401027,문재인정부
서초구가,1.1145004542401027,문재인정부
수영강,1.1145004542401027,문재인정부
경영활동을,1.1145004542401027,문재인정부
성차별주의,1.1145004542401027,문재인정부
저밀도,1.1145004542401027,문재인정부
썼다가,1.1145004542401027,문재인정부
서비스까지,1.1145004542401027,문재인정부
더버지,1.1144216421525786,문재인정부
희수,1.1144216421525786,문재인정부
이재훈,1.1143151871986365,문재인정부
초화,1.1141903249200633,문재인정부
지속가능성장,1.1141903249200633,문재인정부
이주노동자가,1.1141903249200633,문재인정부
버텨야,1.1141903249200633,문재인정부
환경제어,1.1141903249200633,문재인정부
의숲,1.1141903249200633,문재인정부
토론회도,1.1141903249200633,문재인정부
관절과,1.1141903249200633,문재인정부
전주여고,1.1141903249200633,문재인정부
통과될까,1.1141903249200633,문재인정부
광주청문회,1.1141903249200633,문재인정부
성사되나,1.1141903249200633,문재인정부
상업사진,1.1141903249200633,문재인정부
서울지방항공청장,1.1141903249200633,문재인정부
보건당국과,1.1141903249200633,문재인정부
박나리,1.1141903249200633,문재인정부
전력자원관리실장,1.1141903249200633,문재인정부
교육문화비서관,1.1141903249200633,문재인정부
회원구,1.1141903249200633,문재인정부
진흙더미,1.1141903249200633,문재인정부
쌍별귀뚜라미,1.1141903249200633,문재인정부
일반분양한다,1.1141903249200633,문재인정부
샵인샵,1.1141903249200633,문재인정부
전태일은,1.1141903249200633,문재인정부
대령의,1.1141903249200633,문재인정부
티브이쇼,1.1141903249200633,문재인정부
모드에,1.1141903249200633,문재인정부
가격산정,1.1141903249200633,문재인정부
코스메디컬,1.1141903249200633,문재인정부
공급량이,1.1141903249200633,문재인정부
대기열,1.1141903249200633,문재인정부
내이동,1.1141903249200633,문재인정부
여행경보를,1.1141903249200633,문재인정부
대한여자청년단,1.1141903249200633,문재인정부
특화설계를,1.1141903249200633,문재인정부
볼륨을,1.1141903249200633,문재인정부
영국주재,1.1141903249200633,문재인정부
시행사업,1.1141903249200633,문재인정부
갑질의,1.1141903249200633,문재인정부
수영부,1.1141903249200633,문재인정부
진통제를,1.1141903249200633,문재인정부
달성군에,1.1141903249200633,문재인정부
블락,1.1141903249200633,문재인정부
국제고의,1.1141903249200633,문재인정부
주주제안권,1.1141903249200633,문재인정부
신재형,1.1141903249200633,문재인정부
기술보다,1.1141903249200633,문재인정부
긴급배치,1.1141903249200633,문재인정부
조향숙,1.1141903249200633,문재인정부
격변하는,1.1141903249200633,문재인정부
피카디리,1.1141903249200633,문재인정부
그런다고,1.1141903249200633,문재인정부
아카데미시상식,1.1141903249200633,문재인정부
검사까지,1.1141903249200633,문재인정부
촛불행진,1.1141903249200633,문재인정부
외출은,1.1141903249200633,문재인정부
성차별이,1.1141903249200633,문재인정부
압축했다,1.1141903249200633,문재인정부
크리슈,1.1141903249200633,문재인정부
오희숙,1.1141903249200633,문재인정부
폭행했다,1.1141903249200633,문재인정부
하와이서,1.1141903249200633,문재인정부
막역지우,1.1141903249200633,문재인정부
골드스타,1.1141903249200633,문재인정부
인력기준,1.1141903249200633,문재인정부
효도계약서,1.1141903249200633,문재인정부
해킹툴,1.1141903249200633,문재인정부
보존등기,1.1141903249200633,문재인정부
인터넷커뮤니티,1.1141903249200633,문재인정부
사법부와,1.1141903249200633,문재인정부
바오류,1.1141903249200633,문재인정부
독립성에,1.1141903249200633,문재인정부
쎄쎄쎄,1.1141903249200633,문재인정부
부양가족이,1.1141903249200633,문재인정부
공동개발한,1.1141903249200633,문재인정부
준비단은,1.1141903249200633,문재인정부
표창은,1.1141903249200633,문재인정부
운송법,1.1141903249200633,문재인정부
청구로,1.1141903249200633,문재인정부
광이,1.1141903249200633,문재인정부
사회배려계층,1.1141903249200633,문재인정부
안보리에,1.1141903249200633,문재인정부
직업훈련학교,1.1141903249200633,문재인정부
엄중하고,1.1141903249200633,문재인정부
헬리오스,1.1141903249200633,문재인정부
다다음주,1.1141903249200633,문재인정부
필패론,1.1141903249200633,문재인정부
전략단,1.1141903249200633,문재인정부
체력왕,1.1141903249200633,문재인정부
야생곰,1.1141903249200633,문재인정부
특약을,1.1141903249200633,문재인정부
추진전략을,1.1141903249200633,문재인정부
검사징계위원회를,1.1141903249200633,문재인정부
뱉는,1.1141903249200633,문재인정부
규정으로,1.1141903249200633,문재인정부
인테리어에,1.1141903249200633,문재인정부
반도체사업,1.1141903249200633,문재인정부
그린적중률,1.1141903249200633,문재인정부
연장도,1.1141903249200633,문재인정부
운전기사로,1.1141903249200633,문재인정부
과학계는,1.1141903249200633,문재인정부
온라인과,1.1140299859683112,문재인정부
일하던,1.1137126017366465,문재인정부
재방문,1.11365175011529,문재인정부
명찰,1.1135213332641885,문재인정부
냈다고,1.1133768957707095,문재인정부
합동훈련,1.1133768957707095,문재인정부
머그컵,1.113350790939311,문재인정부
발전기금,1.1132085915034802,문재인정부
당첨금,1.1128496540109616,문재인정부
넓고,1.1128330003674027,문재인정부
가변적,1.1128330003674027,문재인정부
계기판,1.1123619666894413,문재인정부
신설해,1.1118969975648503,문재인정부
정권과,1.1112204887280597,문재인정부
조성하기,1.1111191332450319,문재인정부
국선,1.110886746308069,문재인정부
일당독재,1.1104582059425334,문재인정부
오매불망,1.1104582059425334,문재인정부
인테르팍스,1.1104582059425334,문재인정부
샹그릴라,1.1103517075461093,문재인정부
본부에서,1.1103172357277518,문재인정부
성남중원경찰서,1.110243038385521,문재인정부
박해근,1.110243038385521,문재인정부
무량,1.110243038385521,문재인정부
서울공항을,1.110243038385521,문재인정부
장관급인,1.110243038385521,문재인정부
뚝섬역,1.110243038385521,문재인정부
추진방안,1.110243038385521,문재인정부
확대했습니다,1.110243038385521,문재인정부
신열우,1.110243038385521,문재인정부
이어졌는데요,1.110243038385521,문재인정부
상의회관,1.110243038385521,문재인정부
친생,1.110243038385521,문재인정부
책임정당,1.110243038385521,문재인정부
감면해주는,1.110243038385521,문재인정부
김안나,1.110243038385521,문재인정부
계획인구,1.110243038385521,문재인정부
허가증,1.110126778655902,문재인정부
일정에,1.1100732137449798,문재인정부
높아지는,1.109923965206175,문재인정부
청약가점제,1.1098635764524991,문재인정부
일확천금,1.1097818560579003,문재인정부
백팩,1.1096689948663159,문재인정부
신제품을,1.1096127527018775,문재인정부
죽음이,1.1095571487745968,문재인정부
하한,1.109319354014159,문재인정부
보고했다고,1.1087286016455666,문재인정부
특별출연,1.1087286016455666,문재인정부
한수원은,1.1087286016455666,문재인정부
집중한,1.1087286016455666,문재인정부
등장할,1.1086449450798699,문재인정부
방송회관,1.108593305669883,문재인정부
바우어,1.108593305669883,문재인정부
두번,1.108593305669883,문재인정부
보호하기,1.1083786275124858,문재인정부
운영변경허가,1.1082405727227107,문재인정부
한반도에서의,1.1082405727227107,문재인정부
구로구에,1.1082405727227107,문재인정부
주거가치,1.1082405727227107,문재인정부
저출산에,1.1082405727227107,문재인정부
민중대회,1.1082405727227107,문재인정부
박종승,1.1082405727227107,문재인정부
인조실록,1.1082405727227107,문재인정부
현문우답,1.1082405727227107,문재인정부
셀링카,1.1082405727227107,문재인정부
산학부총장,1.1082405727227107,문재인정부
구로구의,1.1082405727227107,문재인정부
우리은행에,1.1082405727227107,문재인정부
서울보호관찰소,1.1082405727227107,문재인정부
성뒤마을,1.1082405727227107,문재인정부
입학경쟁률,1.1082405727227107,문재인정부
지명하면서,1.1082405727227107,문재인정부
휴켐스,1.1082405727227107,문재인정부
공동감금,1.1082405727227107,문재인정부
경영정보학과,1.1082405727227107,문재인정부
솟구칩니다,1.1082405727227107,문재인정부
인앤아웃,1.1082405727227107,문재인정부
오다이바,1.1082405727227107,문재인정부
매장서,1.1082405727227107,문재인정부
이호창,1.1082405727227107,문재인정부
비위에,1.1082405727227107,문재인정부
판매고를,1.1082405727227107,문재인정부
상임위원장이,1.1082405727227107,문재인정부
무선주파수,1.1082405727227107,문재인정부
요약서,1.1082405727227107,문재인정부
전세금반환보증,1.1082405727227107,문재인정부
물납제도,1.1082405727227107,문재인정부
평가했는데요,1.1082405727227107,문재인정부
양병찬,1.1082405727227107,문재인정부
면역력,1.1082228462230943,문재인정부
예대마진,1.107973600099666,문재인정부
년이다,1.1072450453820972,문재인정부
권순철,1.1070393093238289,문재인정부
금융서비스,1.1068575357418797,문재인정부
학사,1.1068016285153301,문재인정부
봉천동,1.1067699694039415,문재인정부
을지대병원,1.1067583425349719,문재인정부
한글학교,1.1067583425349719,문재인정부
결사대,1.1067583425349719,문재인정부
영양실조,1.1065040670211932,문재인정부
여행과,1.1064707644716136,문재인정부
송악,1.1064707644716136,문재인정부
금융투자협회장,1.1064707644716136,문재인정부
등진,1.1064707644716136,문재인정부
안정시키기,1.1064707644716136,문재인정부
전미도,1.1064707644716136,문재인정부
비야레알,1.1064707644716136,문재인정부
경쟁률로,1.1064707644716136,문재인정부
중심상업시설,1.1064707644716136,문재인정부
교보재,1.1064707644716136,문재인정부
결제한,1.1064707644716136,문재인정부
점검도,1.1064707644716136,문재인정부
국가법,1.1064707644716136,문재인정부
투스,1.1064707644716136,문재인정부
작업방식,1.1064707644716136,문재인정부
막내들,1.1064707644716136,문재인정부
방어훈련,1.1064707644716136,문재인정부
창출원,1.1064707644716136,문재인정부
올해분,1.1064707644716136,문재인정부
참관인들,1.1064707644716136,문재인정부
영동지방,1.1064707644716136,문재인정부
이븐파,1.1064707644716136,문재인정부
요소인,1.1064707644716136,문재인정부
경고등이,1.1064707644716136,문재인정부
박현호,1.1064707644716136,문재인정부
여의도고,1.1064707644716136,문재인정부
장영석,1.1064707644716136,문재인정부
스노보더,1.1064707644716136,문재인정부
신간회,1.1060747498949746,문재인정부
빠른,1.106043192426772,문재인정부
팻말,1.1060218819008758,문재인정부
러너,1.1059731950055316,문재인정부
인류애,1.1058081492256753,문재인정부
결정한다,1.1056047204015598,문재인정부
죄송하다,1.1056047204015598,문재인정부
제품으로는,1.1055260766428974,문재인정부
아마디,1.1055260766428974,문재인정부
정홍식,1.1055260766428974,문재인정부
재판에서도,1.1055260766428974,문재인정부
전기보일러,1.1055260766428974,문재인정부
가로형,1.1055260766428974,문재인정부
독립부처,1.1055260766428974,문재인정부
셔머,1.1055260766428974,문재인정부
자산관리를,1.1055260766428974,문재인정부
주문대,1.1055260766428974,문재인정부
균총,1.1055260766428974,문재인정부
원정대장,1.1055260766428974,문재인정부
맞바둑,1.1055260766428974,문재인정부
물증을,1.1055260766428974,문재인정부
잡아달라,1.1055260766428974,문재인정부
천만원씩,1.1055260766428974,문재인정부
임대료에,1.1055260766428974,문재인정부
조사해달라,1.1055260766428974,문재인정부
표음문자,1.1055260766428974,문재인정부
배출에,1.1055260766428974,문재인정부
신양리,1.1055260766428974,문재인정부
종합공사,1.1055260766428974,문재인정부
서비스단,1.1055260766428974,문재인정부
대전시당위원장,1.1055260766428974,문재인정부
차입공매도,1.1055260766428974,문재인정부
특전여단,1.1055260766428974,문재인정부
예진이,1.1055260766428974,문재인정부
교통환경영향평가,1.1055260766428974,문재인정부
위법하게,1.1055260766428974,문재인정부
재접속,1.1055260766428974,문재인정부
창원컨벤션센터에서,1.1055260766428974,문재인정부
내려가야,1.1055260766428974,문재인정부
사법판단,1.1055260766428974,문재인정부
기층민,1.1055260766428974,문재인정부
창의관,1.1055260766428974,문재인정부
특별고등경찰,1.1055260766428974,문재인정부
무치악,1.1055260766428974,문재인정부
변모한,1.1055260766428974,문재인정부
임대주택과,1.1055260766428974,문재인정부
뉴비즈,1.1055260766428974,문재인정부
공인전자서명,1.1055260766428974,문재인정부
교육제,1.1055260766428974,문재인정부
사전면담,1.1055260766428974,문재인정부
카이나,1.1055260766428974,문재인정부
셔스,1.1055260766428974,문재인정부
조선민족혁명당,1.1055260766428974,문재인정부
케미를,1.1055260766428974,문재인정부
관리권자,1.1055260766428974,문재인정부
특수단은,1.1055260766428974,문재인정부
김순규,1.1055260766428974,문재인정부
소방본부는,1.1055260766428974,문재인정부
고낙준,1.1055260766428974,문재인정부
올드미스,1.1055260766428974,문재인정부
엄호에,1.1055260766428974,문재인정부
조합원님,1.1055260766428974,문재인정부
피펜,1.1055260766428974,문재인정부
드론기술,1.1055260766428974,문재인정부
뷰티콘테스트,1.1055260766428974,문재인정부
윤창문,1.1055260766428974,문재인정부
민간자문위원,1.1055260766428974,문재인정부
운반업체,1.1055260766428974,문재인정부
국제통상법,1.1055260766428974,문재인정부
이병탁,1.1055260766428974,문재인정부
관리한다는,1.1055260766428974,문재인정부
최상구,1.1055260766428974,문재인정부
가축방역,1.1055260766428974,문재인정부
호남중진,1.1055260766428974,문재인정부
조진수,1.1055260766428974,문재인정부
북큐레이션,1.1055260766428974,문재인정부
사건인데,1.1055260766428974,문재인정부
박승범,1.1055260766428974,문재인정부
코망,1.1055260766428974,문재인정부
보호관리,1.1055260766428974,문재인정부
석사와,1.1055260766428974,문재인정부
울진의,1.1055260766428974,문재인정부
정보화기획관실,1.1055260766428974,문재인정부
참석했는데요,1.1055260766428974,문재인정부
방사포로,1.1055260766428974,문재인정부
관리방향,1.1055260766428974,문재인정부
아로마틱,1.1055260766428974,문재인정부
사실이냐,1.1055260766428974,문재인정부
방북할,1.1055260766428974,문재인정부
임대가격,1.1055260766428974,문재인정부
방향에는,1.1055260766428974,문재인정부
